radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-01T06:19:00Z,600,-0.91,-7.58,-101.37,7.64,186.8,3.96,FALSE,12.43,378.2,34.38181818181818,13.71,19970,21299,97664,102206,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,800,-2.08,-7.95,-25.97,8.22,194.6,3.78,FALSE,7.55,123,11.181818181818182,12.11,11638,12348,57340,61232,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,1000,-3.4,-4.18,56.1,5.38,219.1,3.69,FALSE,1.79,32.7,2.972727272727273,9.59,1056,1208,28080,36092,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,1200,NaN,NaN,NaN,NaN,NaN,3.09,TRUE,-8.91,2.8,0.2545454545454545,9.29,318,1074,16225,26879,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,1400,0.96,-3.19,15.06,3.33,163.2,2.41,FALSE,-15.55,0.6,0.05454545454545454,10,334,2653,13530,23845,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,1600,3.39,-4.03,14.74,5.26,139.9,2.02,FALSE,-17.08,0.4,0.03636363636363637,9.28,313,3067,10307,18922,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,1800,4.56,-3.97,4.13,6.05,131,1.95,FALSE,-17.8,0.4,0,10.1,317,2972,8374,16101,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,2000,5.35,-3.14,-0.02,6.2,120.4,1.78,FALSE,-17.67,0.4,0,9.56,311,2662,6760,14369,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,2200,5.59,-2.21,-5.1,6.01,111.5,2.02,FALSE,-17.58,0.4,0.03636363636363637,10.07,223,2075,4835,10895,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,2400,6.42,-1.57,-8.27,6.6,103.7,2.08,FALSE,-18.17,0.3,0.02727272727272727,9.87,294,2530,5036,11020,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,2600,6.66,-1.8,-6.79,6.9,105.1,2.07,FALSE,-18.75,0.3,0.02727272727272727,10.69,396,2230,4320,8645,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,2800,NaN,NaN,NaN,NaN,NaN,2.06,TRUE,-20.12,0.2,0.018181818181818184,9.97,342,2036,3481,7279,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,3000,NaN,NaN,NaN,NaN,NaN,2.38,TRUE,-22.48,0.1,0.009090909090909092,10.27,181,2178,2957,7283,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,3200,NaN,NaN,NaN,NaN,NaN,2.42,TRUE,-26.66,0,0,11.28,91,1755,2410,6273,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,3400,NaN,NaN,NaN,NaN,NaN,2.13,TRUE,-26.21,0.1,0.009090909090909092,10.65,53,1369,1754,4890,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,3600,NaN,NaN,NaN,NaN,NaN,2.15,TRUE,-26.25,0.1,0.009090909090909092,10.84,46,1319,1682,4475,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,3800,NaN,NaN,NaN,NaN,NaN,2.31,TRUE,-26.88,0,0,6.65,60,1299,1846,4798,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,4000,NaN,NaN,NaN,NaN,NaN,1.92,TRUE,-24.62,0.1,0,3.34,51,750,1152,2759,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,4200,NaN,NaN,NaN,NaN,NaN,1.83,TRUE,-20.15,0.2,0,2.9,100,906,1198,2782,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,4400,NaN,NaN,NaN,NaN,NaN,2.12,TRUE,-19.49,0.2,0.018181818181818184,1.08,111,783,1244,2759,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,4600,NaN,NaN,NaN,NaN,NaN,2.07,TRUE,-21.93,0.1,0.009090909090909092,-4.95,62,810,1062,3177,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:19:00Z,4800,NaN,NaN,NaN,NaN,NaN,1.98,TRUE,-32.79,0,0,-7.38,5,353,322,1411,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,400,NaN,NaN,NaN,NaN,NaN,4.12,TRUE,14.29,580.7,52.790909090909096,11.24,1118,1129,25981,27923,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,600,-0.74,-7.61,-17.4,7.65,185.5,3.91,FALSE,12.6,393.5,35.77272727272727,14.07,22179,23725,98205,102724,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,800,-2.14,-7.59,20.6,7.89,195.7,3.72,FALSE,7.55,122.9,11.172727272727274,11.65,10314,10775,58014,61585,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,1000,-2.91,-5.96,22.25,6.63,206,3.64,FALSE,1.17,28.3,2.5727272727272728,9.57,1374,1619,28177,36144,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,1200,NaN,NaN,NaN,NaN,NaN,3.11,TRUE,-9.87,2.2,0.2,10.38,236,1013,16238,26846,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,1400,1.34,-3.16,-0.65,3.43,157,2.39,FALSE,-16.24,0.5,0.045454545454545456,10.11,254,2292,13458,23829,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,1600,NaN,NaN,NaN,NaN,NaN,2.06,TRUE,-16.85,0.4,0.03636363636363637,9.67,306,2541,10598,18874,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,1800,4.1,-2.19,-1.46,4.65,118.2,1.94,FALSE,-17.46,0.4,0,9.8,248,2456,8591,16013,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,2000,5.31,-2.72,-0.76,5.97,117.1,1.89,FALSE,-17.54,0.4,0,10.68,327,3107,6940,14192,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,2200,5.9,-2.4,-5.19,6.37,112.2,2,FALSE,-18.23,0.3,0.02727272727272727,10.59,262,2728,5054,10917,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,2400,NaN,NaN,NaN,NaN,NaN,1.98,TRUE,-18.95,0.3,0,11.08,255,2916,5404,11053,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,2600,NaN,NaN,NaN,NaN,NaN,2.12,TRUE,-20.08,0.2,0.018181818181818184,11.59,244,2099,4433,8673,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,2800,NaN,NaN,NaN,NaN,NaN,2.13,TRUE,-19.52,0.2,0.018181818181818184,12.07,223,1716,3648,7285,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,3000,NaN,NaN,NaN,NaN,NaN,2.11,TRUE,-21.52,0.2,0.018181818181818184,9.97,123,1723,3122,7248,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,3200,NaN,NaN,NaN,NaN,NaN,2.33,TRUE,-24.41,0.1,0.009090909090909092,11.25,75,1299,2668,6252,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,3400,NaN,NaN,NaN,NaN,NaN,1.91,TRUE,-31.64,0,0,12.89,17,997,2060,4803,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,3600,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,-27.8,0,0,10.79,39,1213,1781,4427,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,3800,NaN,NaN,NaN,NaN,NaN,2.34,TRUE,-24.05,0.1,0.009090909090909092,7.22,85,1390,1905,4773,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,4000,NaN,NaN,NaN,NaN,NaN,2.04,TRUE,-23.98,0.1,0.009090909090909092,5.07,63,816,1226,2777,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,4200,NaN,NaN,NaN,NaN,NaN,1.71,TRUE,-20.61,0.2,0,2.82,114,1007,1131,2807,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,4400,NaN,NaN,NaN,NaN,NaN,1.99,TRUE,-21.21,0.2,0,0.86,107,869,1259,2773,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,4600,NaN,NaN,NaN,NaN,NaN,2.05,TRUE,-19.7,0.2,0.018181818181818184,-6.16,88,937,1104,3155,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:24:00Z,4800,NaN,NaN,NaN,NaN,NaN,2.05,TRUE,-27.9,0,0,-13.46,9,350,258,1414,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,400,NaN,NaN,NaN,NaN,NaN,4.08,TRUE,12.55,388.7,35.336363636363636,12.14,689,708,26027,27969,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,600,-1.59,-7.91,-53.06,8.07,191.3,3.87,FALSE,12.78,409.9,37.26363636363636,14.4,21462,22795,98305,102845,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,800,-2.73,-6.75,26.46,7.28,202.1,3.7,FALSE,8.01,136.8,12.436363636363637,12.26,8787,9138,58133,61653,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,1000,NaN,NaN,NaN,NaN,NaN,3.59,TRUE,-0.73,18.3,1.6636363636363638,11.22,502,633,28752,36316,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,1200,-0.03,-2.02,-0.59,2.02,180.7,3.07,FALSE,-15.06,0.7,0.06363636363636363,10.87,383,1564,16386,26774,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,1400,NaN,NaN,NaN,NaN,NaN,2.47,TRUE,-14.78,0.7,0.06363636363636363,10.65,568,3051,13472,23747,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,1600,NaN,NaN,NaN,NaN,NaN,2.06,TRUE,-15.76,0.6,0.05454545454545454,10.78,625,3604,10798,18691,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,1800,NaN,NaN,NaN,NaN,NaN,2.03,TRUE,-15.75,0.6,0.05454545454545454,11.16,573,3409,8882,15963,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,2000,NaN,NaN,NaN,NaN,NaN,1.9,TRUE,-17.82,0.4,0,11.4,394,3548,7018,13961,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.03,TRUE,-18.86,0.3,0.02727272727272727,11.11,317,2680,5486,10996,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,2400,NaN,NaN,NaN,NaN,NaN,2.03,TRUE,-19.53,0.2,0.018181818181818184,10.42,366,2878,5729,11150,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,2600,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,-19.98,0.2,0.018181818181818184,11.19,328,2451,4455,8691,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,2800,NaN,NaN,NaN,NaN,NaN,2.03,TRUE,-20.82,0.2,0.018181818181818184,11.62,288,2060,3579,7349,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,3000,NaN,NaN,NaN,NaN,NaN,2.14,TRUE,-19.04,0.3,0.02727272727272727,10.55,197,2164,3151,7253,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,3200,NaN,NaN,NaN,NaN,NaN,2.11,TRUE,-22.85,0.1,0.009090909090909092,11.27,114,1786,2667,6165,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,3400,NaN,NaN,NaN,NaN,NaN,1.92,TRUE,-22.24,0.1,0,13.96,94,1387,2031,4820,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,3600,NaN,NaN,NaN,NaN,NaN,2.03,TRUE,-24.71,0.1,0.009090909090909092,12.79,92,1596,1710,4454,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,3800,NaN,NaN,NaN,NaN,NaN,1.97,TRUE,-21.71,0.1,0,7.99,132,1733,1876,4813,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,4000,NaN,NaN,NaN,NaN,NaN,2.08,TRUE,-21,0.2,0.018181818181818184,4.63,113,807,1228,2763,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,4200,NaN,NaN,NaN,NaN,NaN,1.65,TRUE,-21.93,0.1,0,1.51,85,875,1127,2782,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,4400,NaN,NaN,NaN,NaN,NaN,1.93,TRUE,-23.14,0.1,0,-0.94,72,914,1188,2766,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,4600,NaN,NaN,NaN,NaN,NaN,2.04,TRUE,-23.06,0.1,0.009090909090909092,-7.13,69,1040,1079,3139,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:29:00Z,4800,NaN,NaN,NaN,NaN,NaN,2.35,TRUE,-28.07,0,0,-14.49,11,434,242,1402,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,400,NaN,NaN,NaN,NaN,NaN,3.98,TRUE,13.92,533.5,48.5,12.7,760,760,25926,28025,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,600,-0.99,-7.62,17.88,7.68,187.4,3.78,FALSE,12.6,392.9,35.71818181818182,14.78,25775,27176,98821,103355,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,800,-2.02,-8.17,30.43,8.42,193.9,3.65,FALSE,7.64,125.5,11.409090909090908,12.36,12919,13597,58076,61637,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,1000,NaN,NaN,NaN,NaN,NaN,3.52,TRUE,0.4,23.7,2.1545454545454543,11.57,1122,1300,28802,36300,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,1200,NaN,NaN,NaN,NaN,NaN,3.05,TRUE,-17.45,0.4,0.03636363636363637,11.32,74,455,16534,26874,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,1400,NaN,NaN,NaN,NaN,NaN,2.45,TRUE,-15.11,0.7,0.06363636363636363,10.93,395,2832,13648,23721,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,1600,NaN,NaN,NaN,NaN,NaN,2.11,TRUE,-16.37,0.5,0.045454545454545456,11.39,428,2543,10632,18711,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,1800,NaN,NaN,NaN,NaN,NaN,2.07,TRUE,-15.54,0.6,0.05454545454545454,11.06,503,2444,8990,15850,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,2000,5.74,-3.04,-8.56,6.49,117.9,1.95,FALSE,-17.55,0.4,0,11.19,565,3057,6875,14006,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,2200,6.38,-1.82,-6.71,6.64,105.9,2,FALSE,-18.3,0.3,0.02727272727272727,11.03,558,2920,5793,11027,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,2400,7.18,-2.53,-13.38,7.61,109.4,2.03,FALSE,-18.39,0.3,0.02727272727272727,11.58,660,3345,5777,11234,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,2600,NaN,NaN,NaN,NaN,NaN,2.14,TRUE,-19.39,0.2,0.018181818181818184,11.55,464,2730,4426,8740,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,2800,NaN,NaN,NaN,NaN,NaN,2.04,TRUE,-20.76,0.2,0.018181818181818184,12.24,332,2145,3473,7347,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,3000,NaN,NaN,NaN,NaN,NaN,2.19,TRUE,-21.65,0.1,0.009090909090909092,11.77,230,2456,2931,7305,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,3200,NaN,NaN,NaN,NaN,NaN,2.28,TRUE,-24.5,0.1,0.009090909090909092,12.3,142,2173,2414,6175,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,3400,NaN,NaN,NaN,NaN,NaN,1.93,TRUE,-23.4,0.1,0,15.85,124,1571,1944,4828,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,3600,NaN,NaN,NaN,NaN,NaN,2,TRUE,-23.06,0.1,0.009090909090909092,12.99,130,1598,1725,4460,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,3800,NaN,NaN,NaN,NaN,NaN,2.24,TRUE,-22.66,0.1,0.009090909090909092,8.84,175,1900,1874,4826,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,4000,NaN,NaN,NaN,NaN,NaN,2.07,TRUE,-20.59,0.2,0.018181818181818184,2.97,151,922,1288,2756,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,4200,NaN,NaN,NaN,NaN,NaN,1.73,TRUE,-20.19,0.2,0,-0.81,142,951,1078,2794,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,4400,7.08,0.09,8.39,7.08,89.3,1.97,FALSE,-21.9,0.1,0,-3.87,104,1103,1035,2759,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,4600,NaN,NaN,NaN,NaN,NaN,2.07,TRUE,-21.41,0.2,0.018181818181818184,-6.17,85,1371,1005,3117,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:34:00Z,4800,NaN,NaN,NaN,NaN,NaN,2.52,TRUE,-21.71,0.1,0.009090909090909092,-13.94,33,592,201,1402,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,400,NaN,NaN,NaN,NaN,NaN,4.01,TRUE,15.51,768.2,69.83636363636364,13.67,231,234,25849,28182,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,600,-1.14,-8.64,-39.56,8.72,187.5,3.82,FALSE,12.63,395.7,35.97272727272727,14.75,24647,27231,96330,103790,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,800,-2.21,-9.58,-29.39,9.83,193,3.63,FALSE,8.05,138,12.545454545454545,12.14,12639,14865,54400,61982,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,1000,NaN,NaN,NaN,NaN,NaN,3.47,TRUE,1.82,32.9,2.9909090909090907,11.3,1294,1842,26498,36612,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,1200,NaN,NaN,NaN,NaN,NaN,3.02,TRUE,-11.52,1.5,0.13636363636363635,11.18,136,470,15861,26954,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,1400,3.43,-4.79,6.3,5.89,144.4,2.55,FALSE,-11.57,1.5,0.13636363636363635,11.35,305,1344,13447,23747,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,1600,NaN,NaN,NaN,NaN,NaN,2.08,TRUE,-16.66,0.5,0.045454545454545456,10.65,370,1764,10352,18629,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,1800,5.02,-4.43,-4.68,6.7,131.4,2.12,FALSE,-16.18,0.5,0.045454545454545456,10.58,478,2349,8549,15761,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,2000,5.87,-4.31,-9.33,7.28,126.3,1.98,FALSE,-17.15,0.4,0,10.65,415,2893,6737,13959,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.05,TRUE,-18.41,0.3,0.02727272727272727,11.58,337,2300,5699,11051,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T06:39:00Z,2400,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,-19.62,0.2,0.018181818181818184,11.52,425,2944,5492,11217,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
